city_id,pref_id,name,kana
402192,400009,大野城市,オオノジョウシ
406473,400009,築上町,チクジョウマチ
402117,400009,筑後市,チクゴシ
402176,400009,筑紫野市,チクシノシ
404471,400009,筑前町,チクゼンマチ
402150,400009,中間市,ナカマシ
402281,400009,朝倉市,アサクラシ
402044,400009,直方市,ノオガタシ
406023,400009,添田町,ソエダマチ
402061,400009,田川市,タガワシ
404489,400009,東峰村,トウホウムラ
403491,400009,粕屋町,カスヤマチ
402109,400009,八女市,メシ
402052,400009,飯塚市,イヅカシ
401307,400009,福岡市,フクオカシ
406104,400009,福智町,フクチマチ
402249,400009,福津市,フクツシ
402141,400009,豊前市,ゼンシ
401005,400009,北九州市,キタキュウシュウシ
402079,400009,柳川市,ヤナガワシ
413461,410004,みやき町,ミヤキチョウ
412058,410004,伊万里市,イマリシ
413411,410004,基山町,キヤマチョウ
412091,410004,嬉野市,ウレシノシ
413275,410004,吉野ヶ里町,ヨシノガリチョウ
413879,410004,玄海町,ゲンカイチョウ
414247,410004,江北町,コウホクマチ
412015,410004,佐賀市,サガシ
412074,410004,鹿島市,カシマシ
412082,410004,小城市,オギシ
413453,410004,上峰町,カミミネチョウ
412104,410004,神埼市,カンザキシ
412040,410004,多久市,タクシ
414417,410004,太良町,タラチョウ
414239,410004,大町町,オオマチチョウ
412031,410004,鳥栖市,トスシ
412023,410004,唐津市,カラツシ
414255,410004,白石町,シロイシチョウ
412066,410004,武雄市,タケオシ
414018,410004,有田町,アリタチョウ
422100,420000,壱岐市,イキシ
422134,420000,雲仙市,ウンゼンシ
422118,420000,五島市,ゴトウシ
423912,420000,佐々町,サザチョウ
422029,420000,佐世保市,サセボシ
423084,420000,時津町,トギツチョウ
423831,420000,小値賀町,オヂカチョウ
422088,420000,松浦市,マツウラシ
424111,420000,新上五島町,シンカミゴトウチョウ
422126,420000,西海市,サイカイシ
423220,420000,川棚町,カワタナチョウ
422096,420000,対馬市,ツシマシ
422053,420000,大村市,オオムラシ
422011,420000,長崎市,ナガサキシ
423076,420000,長与町,ナガヨチョウ
422037,420000,島原市,シマバラシ
423211,420000,東彼杵町,ヒガシソノギチョウ
422142,420000,南島原市,ミナミシマバラシ
423238,420000,波佐見町,ハサミチョウ
422070,420000,平戸市,ヒラドシ
422045,420000,諫早市,イサハヤシ
435147,430005,あさぎり町,アサギリチョウ
432148,430005,阿蘇市,アソシ
434825,430005,芦北町,アシキタマチ
432130,430005,宇城市,ウキシ
432113,430005,宇土市,ウトシ
434434,430005,益城町,マシキマチ
434426,430005,嘉島町,カシママチ
432105,430005,菊池市,キクチシ
434043,430005,菊陽町,キクヨウマチ
435139,430005,球磨村,クマムラ
433641,430005,玉東町,ギョクトウマチ
432067,430005,玉名市,タマナシ
435015,430005,錦町,ニシキマチ
431001,430005,熊本市,クマモトシ
435112,430005,五木村,イツキムラ
434418,430005,御船町,ミフネマチ
434442,430005,甲佐町,コウサマチ
432041,430005,荒尾市,アラオシ
434281,430005,高森町,タカモリマチ
432164,430005,合志市,コウシシ
435121,430005,山江村,ヤマエムラ
432083,430005,山鹿市,ヤマガシ
434477,430005,山都町,ヤマトチョウ
434256,430005,産山村,ウブヤマムラ
434248,430005,小国町,オグニマチ
432121,430005,上天草市,カミアマクサシ
432032,430005,人吉市,ヒトヨシシ
435074,430005,水上村,ミズカミムラ
432059,430005,水俣市,ミナマタシ
434329,430005,西原村,ニシハラムラ
435104,430005,相良村,サガラムラ
435058,430005,多良木町,タラギマチ
434035,430005,大津町,オオヅマチ
433683,430005,長洲町,ナガスマチ
434841,430005,津奈木町,ツナギマチ
432156,430005,天草市,アマクサシ
435066,430005,湯前町,ユノマエマチ
434337,430005,南阿蘇村,ミナミアソムラ
433675,430005,南関町,ナンカンマチ
434230,430005,南小国町,ミナミオグニマチ
432024,430005,八代市,ヤツシロシ
433489,430005,美里町,ミサトマチ
434680,430005,氷川町,ヒカワチョウ
435317,430005,苓北町,レイホクマチ
433691,430005,和水町,ナゴミマチ
442119,440001,宇佐市,ウサシ
442062,440001,臼杵市,ウスキシ
442101,440001,杵築市,キツキシ
444618,440001,九重町,ココノエマチ
444626,440001,玖珠町,クスマチ
442143,440001,国東市,クニサキシ
442054,440001,佐伯市,サイキシ
442011,440001,大分市,オオイタシ
442089,440001,竹田市,タケタシ
442038,440001,中津市,ナカツシ
442071,440001,津久見市,ツクミシ
443417,440001,日出町,ヒジマチ
442046,440001,日田市,ヒタシ
443221,440001,姫島村,ヒメシマムラ
442020,440001,別府市,ベップシ
442097,440001,豊後高田市,ブンゴタカダシ
442127,440001,豊後大野市,ブンゴオオノシ
442135,440001,由布市,ユフシ
452092,450006,えびの市,エビノシ
453838,450006,綾町,アヤチョウ
452033,450006,延岡市,ノベオカシ
452017,450006,宮崎市,ミヤザキシ
452076,450006,串間市,クシマシ
454435,450006,五ヶ瀬町,ゴカセチョウ
453617,450006,高原町,タカハルチョウ
454419,450006,高千穂町,タカチホチョウ
454010,450006,高鍋町,タカナベチョウ
453820,450006,国富町,クニトミチョウ
453412,450006,三股町,ミマタチョウ
454290,450006,諸塚村,モロツカソン
452050,450006,小林市,コバヤシシ
454028,450006,新富町,シントミチョウ
452084,450006,西都市,サイトシ
454036,450006,西米良村,ニシメラソン
454052,450006,川南町,カワミナミチョウ
454303,450006,椎葉村,シイバソン
452025,450006,都城市,ミヤコノジョウシ
454061,450006,都農町,ツノチョウ
452068,450006,日向市,ヒュウガシ
452041,450006,日南市,ニチナンシ
454427,450006,日之影町,ヒノカゲチョウ
454311,450006,美郷町,ミサトチョウ
454044,450006,木城町,キジョウチョウ
454214,450006,門川町,カドガワチョウ
462195,460001,いちき串木野市,イチキクシキノシ
463922,460001,さつま町,サツマチョウ
462063,460001,阿久根市,アクネシ
462250,460001,姶良市,アイラシ
462241,460001,伊佐市,イサシ
465321,460001,伊仙町,イセンチョウ
465241,460001,宇検村,ウケンソン
462225,460001,奄美市,アマミシ
465054,460001,屋久島町,ヤクシマチョウ
464929,460001,肝付町,キモツキチョウ
465291,460001,喜界町,キカイチョウ
464902,460001,錦江町,キンコウチョウ
462152,460001,薩摩川内市,サツマセンダイシ
463035,460001,三島村,ミシマムラ
462217,460001,志布志市,シブシシ
462101,460001,指宿市,イブスキシ
462039,460001,鹿屋市,カノヤシ
462012,460001,鹿児島市,カゴシマシ
463043,460001,十島村,トシマムラ
462080,460001,出水市,イズミシ
462144,460001,垂水市,タルミズシ
465259,460001,瀬戸内町,セトウチチョウ
462136,460001,西之表市,ニシノオモテシ
462179,460001,曽於市,ソオシ
464686,460001,大崎町,オオサキチョウ
465232,460001,大和村,ヤマトソン
465348,460001,知名町,チナチョウ
465011,460001,中種子町,ナカタネチョウ
464040,460001,長島町,ナガシマチョウ
465313,460001,天城町,アマギチョウ
464821,460001,東串良町,ヒガシクシラチョウ
465305,460001,徳之島町,トクノシマチョウ
462209,460001,南さつま市,ミナミサツマシ
462233,460001,南九州市,ミナミキュウシュウシ
465020,460001,南種子町,ミナミタネチョウ
464911,460001,南大隅町,ミナミオオスミチョウ
462161,460001,日置市,ヒオキシ
462047,460001,枕崎市,マクラザキシ
462187,460001,霧島市,キリシマシ
464520,460001,湧水町,ユウスイチョウ
465356,460001,与論町,ヨロンチョウ
465275,460001,龍郷町,タツゴウチョウ
465330,460001,和泊町,ワドマリチョウ
472131,470007,うるま市,ウルマシ
473553,470007,粟国村,アグニソン
473154,470007,伊江村,イエソン
473600,470007,伊是名村,イゼナソン
473596,470007,伊平屋村,イヘヤソン
472085,470007,浦添市,ウラソエシ
472115,470007,沖縄市,オキナワシ
473111,470007,恩納村,オンナソン
473251,470007,嘉手納町,カデナチョウ
473138,470007,宜野座村,ギノザソン
472051,470007,宜野湾市,ギノワンシ
473618,470007,久米島町,クメジマチョウ
472140,470007,宮古島市,ミヤコジマシ
473146,470007,金武町,キンチョウ
473014,470007,国頭村,クニガミソン
473065,470007,今帰仁村,ナキジンソン
473545,470007,座間味村,ザマミソン
472107,470007,糸満市,イトマンシ
473294,470007,西原町,ニシハラチョウ
472077,470007,石垣市,イシガキシ
473758,470007,多良間村,タラマソン
473022,470007,大宜味村,オオギミソン
473812,470007,竹富町,タケトミチョウ
473286,470007,中城村,ナカグスクソン
473537,470007,渡嘉敷村,トカシキソン
473561,470007,渡名喜村,トナキソン
473031,470007,東村,ヒガシソン
473243,470007,読谷村,ヨミタンソン
472018,470007,那覇市,ナハシ
472158,470007,南城市,ナンジョウシ
473570,470007,南大東村,ミナミダイトウソン
473502,470007,南風原町,ハエバルチョウ
473626,470007,八重瀬町,ヤエセチョウ
472123,470007,豊見城市,トミグスクシ
473588,470007,北大東村,キタダイトウソン
473260,470007,北谷町,チヤタンチョウ
473278,470007,北中城村,キタナカグスクソン
473081,470007,本部町,モトブチョウ
472093,470007,名護市,ナゴシ
473481,470007,与那原町,ヨナバルチョウ
473821,470007,与那国町,ヨナグニチョウ,
